Date,Platform,Campaign,Region,Spend,CPM,Impressions,Frequency,Clicks,Purchases,Revenue,Product_Category,Target_Audience,Creative_Type,Video_Completion_Rate,Customer_LTV,Is_Competitive_Event,Week,Month,CTR,CPC,CVR,ROAS
2024-01-14,Google,Google_Athletes_Search_Protein_001,Midwest,806.01,18.23,44203,2.11,732,17,1316.78,Protein,Athletes,Search,,940.8,False,2,1,0.01655996199352985,1.101106557377049,0.023224043715846996,1.6337018151139564
2024-01-14,Google,Google_Weightloss_Search_Diet_001,West,1698.19,18.23,93133,2.64,1608,38,2232.79,Diet,Weightloss,Search,,393.12,False,2,1,0.01726563087197878,1.0560883084577115,0.0236318407960199,1.3148057637837933
2024-01-14,Google,Google_Weightloss_Search_Diet_001,South,1950.78,18.23,106985,3.9,1682,49,3064.24,Diet,Weightloss,Search,,393.12,False,2,1,0.01572183016310698,1.1597978596908443,0.029131985731272295,1.570776817478137
2024-01-14,Google,Google_Weightloss_Search_Diet_001,Northeast,1802.2,18.23,98837,2.22,1137,35,2055.43,Diet,Weightloss,Search,,393.12,False,2,1,0.011503789066847436,1.5850483729111697,0.030782761653474055,1.1405115969370767
2024-01-14,Google,Google_Weightloss_Search_Diet_001,Midwest,1859.03,18.23,101954,2.67,1748,56,3313.97,Diet,Weightloss,Search,,393.12,False,2,1,0.01714498695490123,1.0635183066361555,0.032036613272311214,1.7826339542664722
2024-01-14,Google,Google_Fitnessenth_Display_Preworkout_001,West,989.38,18.23,54259,2.65,960,17,1002.09,Preworkout,Fitnessenth,Display,,546.0,False,2,1,0.017692917304041725,1.0306041666666668,0.017708333333333333,1.0128464290767956
2024-01-14,Google,Google_Fitnessenth_Display_Preworkout_001,South,1352.5,18.23,74174,2.26,1227,22,1242.93,Preworkout,Fitnessenth,Display,,546.0,False,2,1,0.016542184592984066,1.102281988590057,0.017929910350448247,0.9189870609981516
2024-01-14,Google,Google_Fitnessenth_Display_Preworkout_001,Northeast,834.68,18.23,45776,2.31,645,8,490.61,Preworkout,Fitnessenth,Display,,546.0,False,2,1,0.014090353023418385,1.2940775193798448,0.012403100775193798,0.5877821440552068
2024-01-14,Google,Google_Fitnessenth_Display_Preworkout_001,Midwest,584.91,18.23,32078,3.1,542,6,363.97,Preworkout,Fitnessenth,Display,,546.0,False,2,1,0.01689631523162292,1.0791697416974169,0.01107011070110701,0.6222666735053257
2024-01-14,Tt,Tt_Athletes_Video_Protein_001,West,1880.31,12.16,154681,2.54,1265,33,2693.01,Protein,Athletes,Video,0.7217,604.8,False,2,1,0.008178121424092164,1.4864110671936759,0.02608695652173913,1.432215964388851
2024-01-14,Tt,Tt_Athletes_Video_Protein_001,South,1378.02,12.16,113360,3.22,827,20,1575.38,Protein,Athletes,Video,0.7217,604.8,False,2,1,0.007295342272406493,1.6662877871825876,0.02418379685610641,1.1432199822934357
2024-01-14,Tt,Tt_Athletes_Video_Protein_001,Northeast,1153.54,12.16,94895,2.38,877,27,2306.23,Protein,Athletes,Video,0.7217,604.8,False,2,1,0.0092417935613046,1.3153249714937285,0.03078677309007982,1.9992631378192347
2024-01-14,Tt,Tt_Athletes_Video_Protein_001,Midwest,1290.24,12.16,106140,2.75,756,16,1221.78,Protein,Athletes,Video,0.7217,604.8,False,2,1,0.007122668174109666,1.7066666666666668,0.021164021164021163,0.9469401041666666
2024-01-14,Tt,Tt_Fitnessenth_Video_Preworkout_001,West,1183.29,12.16,97341,2.47,868,19,1230.69,Preworkout,Fitnessenth,Video,0.6616,351.0,False,2,1,0.008917105844402667,1.36323732718894,0.021889400921658985,1.040057804933702
2024-01-14,Tt,Tt_Fitnessenth_Video_Preworkout_001,South,1181.3,12.16,97178,2.8,767,12,769.98,Preworkout,Fitnessenth,Video,,351.0,False,2,1,0.007892732923089589,1.5401564537157757,0.01564537157757497,0.6518073309066283
2024-01-14,Tt,Tt_Fitnessenth_Video_Preworkout_001,Northeast,1033.76,12.16,85040,3.11,718,10,672.3,Preworkout,Fitnessenth,Video,,351.0,False,2,1,0.008443085606773284,1.4397771587743733,0.013927576601671309,0.6503443739359231
2024-01-14,Tt,Tt_Fitnessenth_Video_Preworkout_001,Midwest,935.69,12.16,76973,2.85,677,6,391.04,Preworkout,Fitnessenth,Video,0.6616,351.0,False,2,1,0.008795291855585724,1.382112259970458,0.008862629246676515,0.4179161901911958
2024-01-14,Tt,Tt_Weightloss_Video_Diet_001,West,1662.59,12.16,136771,3.03,1038,25,1518.69,Diet,Weightloss,Video,0.6014,252.72,False,2,1,0.007589328147048716,1.6017244701348747,0.024084778420038536,0.9134482945284166
2024-01-14,Tt,Tt_Weightloss_Video_Diet_001,South,1931.7,12.16,158909,2.41,1349,43,2742.17,Diet,Weightloss,Video,0.6014,252.72,False,2,1,0.00848913529126733,1.4319495922905856,0.03187546330615271,1.4195630791530776
2024-01-14,Tt,Tt_Weightloss_Video_Diet_001,Northeast,2275.19,12.16,187166,3.09,1808,58,3609.26,Diet,Weightloss,Video,0.6014,252.72,False,2,1,0.009659874122436768,1.2584015486725664,0.032079646017699116,1.5863554252611871
2024-01-14,Tt,Tt_Weightloss_Video_Diet_001,Midwest,2205.1,12.16,181400,2.48,1442,40,2555.5,Diet,Weightloss,Video,0.6014,252.72,False,2,1,0.00794928335170893,1.5291955617198334,0.027739251040221916,1.1589043580789988
2024-01-15,Fb,Fb_Athletes_Video_Protein_001,West,924.73,18.25,50664,3.41,474,20,1655.6,Protein,Athletes,Video,0.4724,772.8,True,3,1,0.009355755566082426,1.9509071729957805,0.04219409282700422,1.7903604295307818
2024-01-15,Fb,Fb_Athletes_Video_Protein_001,South,636.8,18.25,34889,2.28,346,11,922.03,Protein,Athletes,Video,,772.8,True,3,1,0.009917165868898507,1.8404624277456647,0.031791907514450865,1.447911432160804
2024-01-15,Fb,Fb_Athletes_Video_Protein_001,Northeast,1163.46,18.25,63744,2.31,445,12,941.16,Protein,Athletes,Video,0.4724,772.8,True,3,1,0.006981049196787149,2.6145168539325843,0.02696629213483146,0.8089319787530297
2024-01-15,Fb,Fb_Athletes_Video_Protein_001,Midwest,971.44,18.25,53223,2.57,406,10,756.18,Protein,Athletes,Video,0.4724,772.8,True,3,1,0.007628281006331849,2.3927093596059112,0.024630541871921183,0.7784114304537593
2024-01-15,Fb,Fb_Athletes_Image_Preworkout_002,West,1102.07,18.25,60380,2.8,485,13,716.41,Preworkout,Athletes,Image,,538.2,True,3,1,0.008032461079827757,2.2723092783505154,0.026804123711340205,0.6500585262279166
2024-01-15,Fb,Fb_Athletes_Image_Preworkout_002,South,1092.26,18.25,59843,3.44,498,12,740.38,Preworkout,Athletes,Image,,538.2,True,3,1,0.008321775312066574,2.193293172690763,0.024096385542168676,0.6778422719865234
2024-01-15,Fb,Fb_Athletes_Image_Preworkout_002,Northeast,911.84,18.25,49958,3.31,340,8,474.32,Preworkout,Athletes,Image,,538.2,True,3,1,0.006805716802113775,2.6818823529411766,0.023529411764705882,0.520178978768205
2024-01-15,Fb,Fb_Athletes_Image_Preworkout_002,Midwest,785.36,18.25,43028,2.3,313,5,287.46,Preworkout,Athletes,Image,,538.2,True,3,1,0.00727433299247002,2.509137380191693,0.01597444089456869,0.3660232250178262
2024-01-15,Fb,Fb_Fitnessenth_Carousel_Weightloss_001,West,785.03,18.25,43010,2.99,429,8,478.35,Weightloss,Fitnessenth,Carousel,,448.5,True,3,1,0.009974424552429667,1.8299067599067598,0.018648018648018648,0.6093397704546324
2024-01-15,Fb,Fb_Fitnessenth_Carousel_Weightloss_001,South,1220.25,18.25,66855,4.89,461,13,769.18,Weightloss,Fitnessenth,Carousel,,448.5,True,3,1,0.0068955201555605415,2.6469631236442517,0.028199566160520606,0.6303462405244826
2024-01-15,Fb,Fb_Fitnessenth_Carousel_Weightloss_001,Northeast,2080.32,18.25,113977,3.51,983,33,2105.96,Weightloss,Fitnessenth,Carousel,,448.5,True,3,1,0.008624547057739719,2.116297049847406,0.0335707019328586,1.0123250269189354
2024-01-15,Fb,Fb_Fitnessenth_Carousel_Weightloss_001,Midwest,1765.61,18.25,96735,3.03,776,22,1331.7,Weightloss,Fitnessenth,Carousel,,448.5,True,3,1,0.008021915542461363,2.275270618556701,0.028350515463917526,0.754243575874627
2024-01-15,Google,Google_Athletes_Search_Protein_001,West,883.0,22.82,38702,2.33,652,31,2554.66,Protein,Athletes,Search,,940.8,True,3,1,0.01684667459046044,1.3542944785276074,0.04754601226993865,2.893159682899207
2024-01-15,Google,Google_Athletes_Search_Protein_001,South,912.97,22.82,40016,2.7,506,16,1275.78,Protein,Athletes,Search,,940.8,True,3,1,0.012644942023190723,1.804288537549407,0.03162055335968379,1.3973953141943327
2024-01-15,Google,Google_Athletes_Search_Protein_001,Northeast,1079.23,22.82,47303,2.59,714,23,2013.67,Protein,Athletes,Search,,940.8,True,3,1,0.015094180073145466,1.5115266106442578,0.03221288515406162,1.8658395337416491
2024-01-15,Google,Google_Athletes_Search_Protein_001,Midwest,900.16,22.82,39454,2.23,492,15,1225.77,Protein,Athletes,Search,,940.8,True,3,1,0.012470218482283165,1.8295934959349593,0.03048780487804878,1.3617245822964807
2024-01-15,Google,Google_Weightloss_Search_Diet_001,West,1369.21,22.82,60013,2.07,0,18,1136.07,Diet,Weightloss,Search,,393.12,True,3,1,0.0,,,0.8297266306848474
2024-01-15,Google,Google_Weightloss_Search_Diet_001,South,1169.5,22.82,51260,2.52,759,24,1523.08,Diet,Weightloss,Search,,393.12,True,3,1,0.0148068669527897,1.5408432147562583,0.03162055335968379,1.3023343309106454
2024-01-15,Google,Google_Weightloss_Search_Diet_001,Northeast,1139.41,22.82,49941,2.61,879,38,2276.94,Diet,Weightloss,Search,,393.12,True,3,1,0.017600768907310625,1.2962571103526737,0.04323094425483504,1.9983500232576508
2024-01-15,Google,Google_Weightloss_Search_Diet_001,Midwest,1381.74,22.82,60562,2.29,999,30,1840.22,Diet,Weightloss,Search,,393.12,True,3,1,0.01649549222284601,1.3831231231231231,0.03003003003003003,1.331813510501252
2024-01-15,Google,Google_Fitnessenth_Display_Preworkout_001,West,968.75,22.82,42461,2.95,742,14,847.55,Preworkout,Fitnessenth,Display,,546.0,True,3,1,0.01747485928263583,1.3055929919137466,0.018867924528301886,0.8748903225806451
2024-01-15,Google,Google_Fitnessenth_Display_Preworkout_001,South,965.78,22.82,42331,2.7,608,10,589.91,Preworkout,Fitnessenth,Display,,546.0,True,3,1,0.014362996385627554,1.588453947368421,0.01644736842105263,0.6108119861666218
2024-01-15,Google,Google_Fitnessenth_Display_Preworkout_001,Northeast,868.08,22.82,38048,3.87,556,7,397.54,Preworkout,Fitnessenth,Display,,546.0,True,3,1,0.014613120269133726,1.561294964028777,0.012589928057553957,0.45795318403833746
2024-01-15,Google,Google_Fitnessenth_Display_Preworkout_001,Midwest,411.27,22.82,18026,3.83,346,3,176.44,Preworkout,Fitnessenth,Display,,546.0,True,3,1,0.01919449683790081,1.1886416184971098,0.008670520231213872,0.4290125708172247
2024-01-15,Tt,Tt_Athletes_Video_Protein_001,West,1608.0,15.21,105719,2.64,745,27,2176.54,Protein,Athletes,Video,0.7203,604.8,True,3,1,0.007046983039945516,2.1583892617449663,0.036241610738255034,1.3535696517412934
2024-01-15,Tt,Tt_Athletes_Video_Protein_001,South,1516.58,15.21,99709,2.84,673,21,1738.19,Protein,Athletes,Video,0.7203,604.8,True,3,1,0.006749641456638819,2.2534621099554233,0.031203566121842496,1.1461248335069698
2024-01-15,Tt,Tt_Athletes_Video_Protein_001,Northeast,1034.14,15.21,67990,4.49,581,23,1989.63,Protein,Athletes,Video,0.7203,604.8,True,3,1,0.008545374319752904,1.7799311531841655,0.039586919104991396,1.9239464675962634
2024-01-15,Tt,Tt_Athletes_Video_Protein_001,Midwest,1020.01,15.21,67061,2.66,613,21,1691.79,Protein,Athletes,Video,0.7203,604.8,True,3,1,0.00914093139082328,1.663964110929853,0.03425774877650897,1.658601386260919
2024-01-15,Tt,Tt_Fitnessenth_Video_Preworkout_001,West,883.19,15.21,58066,2.3,551,10,670.51,Preworkout,Fitnessenth,Video,,351.0,True,3,1,0.009489201942617022,1.602885662431942,0.018148820326678767,0.7591911140298236
2024-01-15,Tt,Tt_Fitnessenth_Video_Preworkout_001,South,575.51,15.21,37837,3.35,277,4,245.04,Preworkout,Fitnessenth,Video,0.6602,351.0,True,3,1,0.007320876390834369,2.077653429602888,0.01444043321299639,0.42577887438967177
2024-01-15,Tt,Tt_Fitnessenth_Video_Preworkout_001,Northeast,926.49,15.21,60913,3.96,615,9,541.98,Preworkout,Fitnessenth,Video,0.6602,351.0,True,3,1,0.010096366949583832,1.5064878048780488,0.014634146341463415,0.5849820289479649
2024-01-15,Tt,Tt_Fitnessenth_Video_Preworkout_001,Midwest,835.72,15.21,54945,3.97,542,6,370.3,Preworkout,Fitnessenth,Video,0.6602,351.0,True,3,1,0.009864409864409864,1.5419188191881918,0.01107011070110701,0.4430909874120519
2024-01-15,Tt,Tt_Weightloss_Video_Diet_001,West,1922.97,15.21,126428,2.12,980,21,1354.25,Diet,Weightloss,Video,0.6002,252.72,True,3,1,0.0077514474641693296,1.9622142857142857,0.02142857142857143,0.7042491562530877
2024-01-15,Tt,Tt_Weightloss_Video_Diet_001,South,2128.09,15.21,139914,2.4,1218,45,2923.48,Diet,Weightloss,Video,0.6002,252.72,True,3,1,0.008705347570650543,1.747200328407225,0.03694581280788178,1.3737576888195517
2024-01-15,Tt,Tt_Weightloss_Video_Diet_001,Northeast,2301.58,15.21,151319,2.5,1297,44,2561.6,Diet,Weightloss,Video,0.6002,252.72,True,3,1,0.008571296400319854,1.7745412490362373,0.03392444101773323,1.112974565298621
2024-01-15,Tt,Tt_Weightloss_Video_Diet_001,Midwest,2110.2,15.21,138737,2.89,1171,36,2115.56,Diet,Weightloss,Video,0.6002,252.72,True,3,1,0.00844043045474531,1.8020495303159692,0.030742954739538857,1.0025400435977634
2024-01-16,Fb,Fb_Athletes_Video_Protein_001,West,1060.73,12.18,87087,2.81,795,33,2411.13,Protein,Athletes,Video,,772.8,False,3,1,0.009128802232250509,1.334251572327044,0.04150943396226415,2.2730855165782056
2024-01-16,Fb,Fb_Athletes_Video_Protein_001,South,961.37,12.18,78930,2.33,686,23,1644.3,Protein,Athletes,Video,0.4714,772.8,False,3,1,0.008691245407322945,1.4014139941690962,0.033527696793002916,1.7103716571143264
2024-01-16,Fb,Fb_Athletes_Video_Protein_001,Northeast,970.38,12.18,79669,2.5,662,27,2228.65,Protein,Athletes,Video,0.4714,772.8,False,3,1,0.008309380059998242,1.4658308157099698,0.04078549848942598,2.2966775902223873
2024-01-16,Fb,Fb_Athletes_Video_Protein_001,Midwest,721.1,12.18,59203,2.5,558,16,1279.3,Protein,Athletes,Video,0.4714,772.8,False,3,1,0.009425198047396248,1.2922939068100359,0.02867383512544803,1.774095132436555
2024-01-16,Fb,Fb_Athletes_Image_Preworkout_002,West,903.24,12.18,74157,2.1,582,15,904.92,Preworkout,Athletes,Image,,538.2,False,3,1,0.007848213924511509,1.551958762886598,0.02577319587628866,1.0018599707718878
2024-01-16,Fb,Fb_Athletes_Image_Preworkout_002,South,1113.84,12.18,91448,3.05,680,15,863.71,Preworkout,Athletes,Image,,538.2,False,3,1,0.0074359198670282565,1.638,0.022058823529411766,0.7754345327874741
2024-01-16,Fb,Fb_Athletes_Image_Preworkout_002,Northeast,584.71,12.18,48005,4.48,295,7,411.26,Preworkout,Athletes,Image,,538.2,False,3,1,0.006145193209040725,1.9820677966101696,0.023728813559322035,0.7033572198183714
2024-01-16,Fb,Fb_Athletes_Image_Preworkout_002,Midwest,518.94,12.18,42606,3.29,377,7,413.44,Preworkout,Athletes,Image,,538.2,False,3,1,0.008848518987935972,1.3764986737400533,0.01856763925729443,0.7967009673565344
2024-01-16,Fb,Fb_Fitnessenth_Carousel_Weightloss_001,West,1413.73,12.18,116069,2.57,753,18,1107.84,Weightloss,Fitnessenth,Carousel,,448.5,False,3,1,0.006487520354272028,1.8774634794156706,0.02390438247011952,0.7836291229584149
2024-01-16,Fb,Fb_Fitnessenth_Carousel_Weightloss_001,South,2008.75,12.18,164921,3.22,1309,36,2311.35,Weightloss,Fitnessenth,Carousel,,448.5,False,3,1,0.007937133536663008,1.534568372803667,0.02750190985485103,1.1506409458618543
2024-01-16,Fb,Fb_Fitnessenth_Carousel_Weightloss_001,Northeast,1404.43,12.18,115306,2.61,950,37,2423.09,Weightloss,Fitnessenth,Carousel,,448.5,False,3,1,0.008238946802421383,1.4783473684210526,0.03894736842105263,1.7253191686306901
2024-01-16,Fb,Fb_Fitnessenth_Carousel_Weightloss_001,Midwest,1413.82,12.18,116076,3.38,848,30,1634.75,Weightloss,Fitnessenth,Carousel,,448.5,False,3,1,0.007305558427237327,1.6672405660377358,0.03537735849056604,1.1562645881371039
2024-01-16,Google,Google_Athletes_Search_Protein_001,West,910.55,15.22,59806,3.81,1027,44,3594.88,Protein,Athletes,Search,,940.8,False,3,1,0.01717219008126275,0.8866114897760466,0.042843232716650435,3.948031409587612
2024-01-16,Google,Google_Athletes_Search_Protein_001,South,940.01,15.22,61741,3.96,997,29,2388.01,Protein,Athletes,Search,,940.8,False,3,1,0.01614810255745777,0.9428385155466399,0.029087261785356068,2.5404091445835686
2024-01-16,Google,Google_Athletes_Search_Protein_001,Northeast,911.57,15.22,59873,2.57,1098,49,4218.55,Protein,Athletes,Search,,940.8,False,3,1,0.018338817162995007,0.8302094717668489,0.044626593806921674,4.627785030222583
2024-01-16,Google,Google_Athletes_Search_Protein_001,Midwest,929.17,15.22,61029,4.59,807,21,1741.23,Protein,Athletes,Search,,940.8,False,3,1,0.013223221747038293,1.1513878562577446,0.026022304832713755,1.8739627839900126
2024-01-16,Google,Google_Weightloss_Search_Diet_001,West,998.61,15.22,65590,3.3,958,24,1368.87,Diet,Weightloss,Search,,393.12,False,3,1,0.014605885043451746,1.0423903966597077,0.025052192066805846,1.3707753777751073
2024-01-16,Google,Google_Weightloss_Search_Diet_001,South,1395.46,15.22,91655,3.93,0,53,3129.63,Diet,Weightloss,Search,,393.12,False,3,1,0.0,,,2.2427228297478967
2024-01-16,Google,Google_Weightloss_Search_Diet_001,Northeast,1811.78,15.22,119000,2.72,1938,62,4075.52,Diet,Weightloss,Search,,393.12,False,3,1,0.016285714285714285,0.9348710010319917,0.03199174406604747,2.2494563357582047
2024-01-16,Google,Google_Weightloss_Search_Diet_001,Midwest,1145.62,15.22,75245,2.96,1294,40,2594.66,Diet,Weightloss,Search,,393.12,False,3,1,0.01719715595720646,0.8853323029366306,0.030911901081916538,2.2648522197587333
2024-01-16,Google,Google_Fitnessenth_Display_Preworkout_001,West,1445.84,15.22,94964,2.43,1438,22,1389.88,Preworkout,Fitnessenth,Display,,546.0,False,3,1,0.01514258034623647,1.0054520166898469,0.015299026425591099,0.9612958556963428
2024-01-16,Google,Google_Fitnessenth_Display_Preworkout_001,South,849.59,15.22,55802,3.44,845,16,1051.27,Preworkout,Fitnessenth,Display,,546.0,False,3,1,0.015142826421992044,1.005431952662722,0.01893491124260355,1.2373850916324345
2024-01-16,Google,Google_Fitnessenth_Display_Preworkout_001,Northeast,839.17,15.22,55117,2.91,847,12,725.33,Preworkout,Fitnessenth,Display,,546.0,False,3,1,0.015367309541520765,0.9907556080283353,0.014167650531286895,0.8643421475982221
2024-01-16,Google,Google_Fitnessenth_Display_Preworkout_001,Midwest,527.22,15.22,34628,2.45,653,9,571.46,Preworkout,Fitnessenth,Display,,546.0,False,3,1,0.01885757190712718,0.8073813169984686,0.013782542113323124,1.083911839459808
2024-01-16,Tt,Tt_Athletes_Video_Protein_001,West,1135.33,10.15,111855,2.1,1058,45,3716.37,Protein,Athletes,Video,0.7188,604.8,False,3,1,0.009458674176389075,1.0730907372400755,0.04253308128544423,3.2733830692397805
2024-01-16,Tt,Tt_Athletes_Video_Protein_001,South,1205.65,10.15,118783,2.39,1009,36,2693.16,Protein,Athletes,Video,0.7188,604.8,False,3,1,0.008494481533552782,1.1948959365708622,0.035678889990089196,2.2337826068925475
2024-01-16,Tt,Tt_Athletes_Video_Protein_001,Northeast,1175.92,10.15,115854,2.85,992,38,3124.22,Protein,Athletes,Video,,604.8,False,3,1,0.008562501078944188,1.1854032258064517,0.038306451612903226,2.6568303966256206
2024-01-16,Tt,Tt_Athletes_Video_Protein_001,Midwest,938.57,10.15,92469,2.85,932,24,1786.66,Protein,Athletes,Video,0.7188,604.8,False,3,1,0.010079053520639349,1.007049356223176,0.02575107296137339,1.9035980267854289
2024-01-16,Tt,Tt_Fitnessenth_Video_Preworkout_001,West,1282.71,10.15,126374,2.66,1047,24,1260.88,Preworkout,Fitnessenth,Video,0.6589,351.0,False,3,1,0.008284932027157485,1.2251289398280802,0.022922636103151862,0.9829813441853577
2024-01-16,Tt,Tt_Fitnessenth_Video_Preworkout_001,South,1546.64,10.15,152378,3.07,1112,14,890.65,Preworkout,Fitnessenth,Video,0.6589,351.0,False,3,1,0.007297641391801966,1.390863309352518,0.012589928057553957,0.5758612217452025
2024-01-16,Tt,Tt_Fitnessenth_Video_Preworkout_001,Northeast,1375.78,10.15,135544,2.42,1034,15,853.84,Preworkout,Fitnessenth,Video,0.6589,351.0,False,3,1,0.00762851915245234,1.330541586073501,0.014506769825918761,0.6206224832458679
2024-01-16,Tt,Tt_Fitnessenth_Video_Preworkout_001,Midwest,1093.27,10.15,107711,3.72,856,10,622.35,Preworkout,Fitnessenth,Video,0.6589,351.0,False,3,1,0.007947192023098848,1.2771845794392522,0.011682242990654205,0.569255536143862
2024-01-16,Tt,Tt_Weightloss_Video_Diet_001,West,2271.84,10.15,223826,2.57,1470,32,1959.98,Diet,Weightloss,Video,0.599,252.72,False,3,1,0.006567601619114848,1.5454693877551022,0.021768707482993196,0.8627280090147192
2024-01-16,Tt,Tt_Weightloss_Video_Diet_001,South,2326.64,10.15,229225,2.35,1852,62,3939.57,Diet,Weightloss,Video,0.599,252.72,False,3,1,0.008079397971425456,1.2562850971922246,0.03347732181425486,1.6932443351786268
2024-01-16,Tt,Tt_Weightloss_Video_Diet_001,Northeast,3709.07,10.15,365425,3.33,2536,83,4833.27,Diet,Weightloss,Video,0.599,252.72,False,3,1,0.006939864541287542,1.4625670347003155,0.032728706624605676,1.3030948458778078
2024-01-16,Tt,Tt_Weightloss_Video_Diet_001,Midwest,1685.06,10.15,166015,3.5,1589,50,3051.76,Diet,Weightloss,Video,0.599,252.72,False,3,1,0.009571424268891366,1.0604531151667715,0.03146633102580239,1.8110690420519153
2024-01-17,Fb,Fb_Athletes_Video_Protein_001,West,1357.88,12.19,111375,2.42,997,32,2540.93,Protein,Athletes,Video,0.4704,772.8,False,3,1,0.008951739618406285,1.3619658976930793,0.0320962888665998,1.871247827495802
2024-01-17,Fb,Fb_Athletes_Video_Protein_001,South,990.5,12.19,81241,4.61,493,15,1245.97,Protein,Athletes,Video,0.4704,772.8,False,3,1,0.00606836449575953,2.0091277890466532,0.030425963488843813,1.2579202423018678
2024-01-17,Fb,Fb_Athletes_Video_Protein_001,Northeast,1190.06,12.19,97610,3.9,679,22,1899.97,Protein,Athletes,Video,0.4704,772.8,False,3,1,0.0069562544821227335,1.7526656848306332,0.03240058910162003,1.5965329479185923
2024-01-17,Fb,Fb_Athletes_Video_Protein_001,Midwest,919.99,12.19,75458,2.75,607,15,1194.72,Protein,Athletes,Video,0.4704,772.8,False,3,1,0.008044210024119378,1.5156342668863263,0.02471169686985173,1.2986228111175122
2024-01-17,Fb,Fb_Athletes_Image_Preworkout_002,West,1110.36,12.19,91072,2.72,647,19,1084.16,Preworkout,Athletes,Image,,538.2,False,3,1,0.007104269149683767,1.7161669242658422,0.02936630602782071,0.9764040491372169
2024-01-17,Fb,Fb_Athletes_Image_Preworkout_002,South,677.01,12.19,55529,2.15,451,13,841.76,Preworkout,Athletes,Image,,538.2,False,3,1,0.008121882259720147,1.5011308203991132,0.028824833702882482,1.243349433538648
2024-01-17,Fb,Fb_Athletes_Image_Preworkout_002,Northeast,621.16,12.19,50947,4.9,312,7,422.75,Preworkout,Athletes,Image,,538.2,False,3,1,0.0061240112273539165,1.9908974358974358,0.022435897435897436,0.6805814926910941
2024-01-17,Fb,Fb_Athletes_Image_Preworkout_002,Midwest,630.09,12.19,51680,2.28,352,7,402.5,Preworkout,Athletes,Image,,538.2,False,3,1,0.006811145510835914,1.790028409090909,0.019886363636363636,0.6387976320843054
2024-01-17,Fb,Fb_Fitnessenth_Carousel_Weightloss_001,West,1168.88,12.19,95872,2.3,768,23,1462.15,Weightloss,Fitnessenth,Carousel,,448.5,False,3,1,0.00801068090787717,1.5219791666666669,0.029947916666666668,1.2508982958045307
2024-01-17,Fb,Fb_Fitnessenth_Carousel_Weightloss_001,South,1751.42,12.19,143653,3.69,1095,37,2233.75,Weightloss,Fitnessenth,Carousel,,448.5,False,3,1,0.007622534858304386,1.5994703196347033,0.033789954337899546,1.2753936805563486
2024-01-17,Fb,Fb_Fitnessenth_Carousel_Weightloss_001,Northeast,1531.82,12.19,125641,2.71,1128,40,2390.92,Weightloss,Fitnessenth,Carousel,,448.5,False,3,1,0.008977961015910411,1.3579964539007092,0.03546099290780142,1.5608361295713598
2024-01-17,Fb,Fb_Fitnessenth_Carousel_Weightloss_001,Midwest,2147.54,12.19,176143,2.22,1476,42,2514.22,Weightloss,Fitnessenth,Carousel,,448.5,False,3,1,0.00837955524772486,1.4549728997289972,0.028455284552845527,1.170744200340855
2024-01-17,Google,Google_Athletes_Search_Protein_001,West,900.45,15.24,59084,3.76,1025,44,3502.6,Protein,Athletes,Search,,940.8,False,3,1,0.01734818224900142,0.8784878048780488,0.042926829268292686,3.889832861347104
2024-01-17,Google,Google_Athletes_Search_Protein_001,South,978.48,15.24,64204,2.03,979,32,0.0,Protein,Athletes,Search,,940.8,False,3,1,0.015248271135754781,0.9994688457609806,0.03268641470888662,0.0
2024-01-17,Google,Google_Athletes_Search_Protein_001,Northeast,973.49,15.24,63877,2.51,1152,53,4063.6,Protein,Athletes,Search,,940.8,False,3,1,0.01803466036288492,0.8450434027777778,0.04600694444444445,4.1742596225949935
2024-01-17,Google,Google_Athletes_Search_Protein_001,Midwest,720.88,15.24,47301,2.74,768,26,2049.49,Protein,Athletes,Search,,940.8,False,3,1,0.016236443204160587,0.9386458333333333,0.033854166666666664,2.8430390633669957
2024-01-17,Google,Google_Weightloss_Search_Diet_001,West,894.75,15.24,58710,3.06,1094,28,1796.3,Diet,Weightloss,Search,,393.12,False,3,1,0.018633963549650825,0.8178702010968921,0.025594149908592323,2.0075998882369377
2024-01-17,Google,Google_Weightloss_Search_Diet_001,South,1829.25,15.24,120029,3.77,1523,54,3248.39,Diet,Weightloss,Search,,393.12,False,3,1,0.01268860025493839,1.2010833880499014,0.03545633617859488,1.775804291376247
2024-01-17,Google,Google_Weightloss_Search_Diet_001,Northeast,2029.95,15.24,133199,2.23,2094,59,3591.81,Diet,Weightloss,Search,,393.12,False,3,1,0.015720838745035624,0.9694126074498568,0.028175740210124166,1.7694081135003326
2024-01-17,Google,Google_Weightloss_Search_Diet_001,Midwest,1584.82,15.24,103990,2.5,1316,36,2096.01,Diet,Weightloss,Search,,393.12,False,3,1,0.012655062986825656,1.204270516717325,0.02735562310030395,1.3225539808937294
2024-01-17,Google,Google_Fitnessenth_Display_Preworkout_001,West,1088.88,15.24,71448,2.27,1047,18,1012.22,Preworkout,Fitnessenth,Display,,546.0,False,3,1,0.01465401410816258,1.04,0.017191977077363897,0.9295973844684445
2024-01-17,Google,Google_Fitnessenth_Display_Preworkout_001,South,857.53,15.24,56268,2.52,713,12,712.88,Preworkout,Fitnessenth,Display,,546.0,False,3,1,0.012671500675339446,1.2027068723702665,0.016830294530154277,0.8313178547689294
